Id,Fecha,Ruta,Operador,Trayecto,Modelo del Avion,Registro,Total a Bordo,Pasajeros a bordo,Tripulantes a bordo,Total Fallecidos,Fatalidad Pasajeros,Fatalidad Tripulantes,Fatalidad en Tierra,Año,Tipo de Operador,Origen
4735,2009-07-15,"Qazvin,Iran",Caspian Airlines,"Tehran, Iran - Yerevan, Armenia",Tupolev 154M,EP-CPG,168,153,15,168,153,15,0,2009,Comercial,Iran
4737,2009-07-24,"Mashad,Iran",Aria Airlines,Tehran - Mashad,Ilyushin Il-62M,UP-16208,153,138,15,16,3,13,0,2009,Comercial,No encontrado
4738,2009-08-02,"Ampisibil Village,Indonesia",Merpati Nusantara Airlines,Jayapura - Oksibil,de Havilland Canada DHC-6 Twin Otter 300,PK-NVC,16,13,3,16,13,3,0,2009,Comercial,Indonesia
4739,2009-08-04,"Koh Samui,Thailand",Bangkok Airlines,Karabi - Koh Samui,ATR-72-212A,HS-PGL,72,68,4,1,0,1,0,2009,Comercial,Thailand
4740,2009-08-08,"New York,New York",Liberty Helicopter Sightseeing Tours / Private,"Sightseeing / Teteboro - Ocean City, NJ",Eurocopter AS-350BA / Piper PA-32R-300,N401lH / N71MC,9,7,2,9,7,2,0,2009,Comercial,No encontrado
4741,2009-08-11,"Port Moresby,Papua New Guinea",Airlines  PNG,Port Moreby - Kokoda,de Havilland Canada DHC-6 Twin Otter 300,P2-MCB,13,11,2,13,11,2,0,2009,Comercial,Papua New Guinea
4742,2009-08-26,"Nganga Lingolo,Congo",Aero Fret Business,Pointe Noire - Brazzaville,Antonov An-12BK,TN-AIA,7,2,5,7,2,5,0,2009,Comercial,Congo Republic
4744,2009-09-24,"Merebank,South Africa",SA Airlink,"Durban - Pietemaritburg, South Africa",British Aerospace Jetstream 41,ZS-NRM,3,0,3,1,0,1,0,2009,Comercial,South Africa
4745,2009-09-25,"Georgetown,South Carolina",Omniflight Helicopters Inc.,Charleston - Conway,Eurocopter AS350-B2,N417AE,3,2,1,3,2,1,0,2009,Comercial,United States
4746,2009-10-17,"Manila,Philippines",Victoria Air,"Manila - Puerto Princesa, Philippines",Douglas DC-3C,RPC550,4,0,4,4,0,4,0,2009,Comercial,Philippines
4747,2009-10-21,"Sharjah,United Arab Emirates",Azzi,"Sharjar, UAE- Khartoum, Sudan",Boeing 707-330C,ST-AKW,6,0,6,6,0,6,0,2009,Comercial,No encontrado
4748,2009-10-22,"Bonaire,Netherlands Antilles",Divi Divi Air,"Curacao - Bonaire, Netherlands Antilles",Britten-Norman BN-2A-8 Island,PJ-SUN,10,9,1,1,0,1,0,2009,Comercial,Netherlands Antilles or Curacao
4749,2009-11-01,"Mongokhto,Russia",Military - Russian Navy,Ferrying,Tupolev Tu-142M3,RF-76801,11,0,11,11,0,11,0,2009,Militar,Russia
4750,2009-11-01,"Mirny,Russia",Russian Ministry of Interior,Mirnyy - Irkutsk,Ilyushin Il-76,RF-76801,11,0,11,11,0,11,0,2009,Comercial,Russia
4751,2009-11-12,"Kigali,Rwanda",Rwandair,"Kigali, Rwanda - Entebbe, Uganda",Canadair CRJ-100ER,5Y-JLD,15,12,3,1,1,0,0,2009,Comercial,Kenya
4752,2009-11-14,"Reno,Nevada",Mountain Lifeflight,"Reno, NV - Susanville, CA",Aerospatiale AS350,N5793P,3,0,3,3,0,3,0,2009,Comercial,United States
4753,2009-11-28,"Shanghai,China",Avient Aviation,"Shanghai, China - Bishkek, Kyrgyzstan",McDonnell Douglas MD-11F,Z-BAV,7,0,7,3,0,3,0,2009,Comercial,Zimbabwe
4754,2009-11-29,"Lyall Harbour,BC,Canada",Seair Seaplanes,Lyall Harbour - Vancouver,de Havilland Canada DHC-2 Beaver MK- 1,C-GTMC,8,7,1,6,6,0,0,2009,Comercial,Canada
4755,2010-01-22,"Sand Point,Alaska",Alaska Central Express,Sand Point - Anchorage,Beechcraft 1900C-1,N112AX,2,0,2,2,0,2,0,2010,Comercial,United States
4756,2010-01-25,"Na'ameh,Lebanon",Ethiopian Airlines,"Beirut, Lebanon - Addis Ababa, Ethiopia",Boeing 737-8AS,ET-ANB,90,82,8,90,82,8,0,2010,Comercial,Ethiopia
4757,2010-01-25,"Senador Jose Porfírio,Brazil",Piquiatuba Taxi Aereo,Belem - Senador Jose Porfírio,Embraer EMB-110C Bandeirante,PT-TAF,10,8,2,2,1,1,0,2010,Comercial,Brazil
4758,2010-01-28,"Cotabato City,Philippines",Military - Philippine Air Force,Cotabato Cty - Zamboanga City,GAF N22B Nomad,18,8,6,2,8,6,2,1,2010,Militar,No encontrado
4759,2010-02-14,"Saada,Yemen",Military - Yemeni Arm,Desconocido,Helicopter,Sin Dato,11,9,2,11,9,2,2,2010,Militar,No encontrado
4760,2010-04-10,"Smolensk,Russia",Military - Polish Air Force,"Warsaw, Poland - Smolensk Russia",Tupolev 154M,101,96,88,8,96,88,8,0,2010,Militar,No encontrado
4761,2010-04-10,"Yelizovo,Russia",Kamchatka Airlines,Elizovo - Dukup,Mi-8,Sin Dato,18,15,3,10,8,2,0,2010,Comercial,No encontrado
4762,2010-04-13,"Monterey,Mexico",Airborne Freight Company Union,Mexico City - Monterey - Los Angeles,Airbus A300B4-203F,XA-TUE,5,0,5,5,0,5,2,2010,Comercial,Mexico
4763,2010-04-21,"Pampanga,Philippines",Interisland Airlines,Cebu - Pampanga,Antonov An-12BP,UP-AN216,6,0,6,3,0,3,0,2010,Comercial,No encontrado
4764,2010-05-12,"Tripoli,Libya",Afriqiyah Airways,"Johannesburg, South Africa - Tripoli, Libya",Airbus A330-202,5A-ONG,104,93,11,103,92,11,0,2010,Comercial,Libya
4765,2010-05-15,"Poeketi,Suriname",Blue Wings Airlines,Godo Holo Air Strip - Paramaribo,Antonv An-28,PZ-TSV,8,6,2,8,6,2,0,2010,Comercial,Suriname
4766,2010-05-17,"Salang pass,Afghanistan",Pamir Airlines,Kunduz - Kabul,Antonv An-24B,YA-PIS,44,38,6,44,38,6,0,2010,Comercial,Afghanistan
4767,2010-05-22,"Mangalore,India",Air India Express,"Dubai, UAE - Mangalore, India",Boeing 737-8HG,VT-AXV,166,160,6,159,153,6,0,2010,Comercial,India
4768,2010-06-19,"Yangadou,Cameroon",Aero Service,Yaoundé-Nsimalen - Yangadou Mine Airstrip,CASA 212 Aviocar,TN-AFA,11,9,2,11,9,2,0,2010,Comercial,Congo Republic
4769,2010-06-23,"Quebec,Canada",Aéropro,Quebec -Sept-Îles,Beechcraft A100 King Air,C-FGIN,7,5,2,7,5,2,0,2010,Comercial,Canada
4770,2010-07-05,"Tuzla,Romania",Military - Romainian Air Force,Tuzla - Tuzla,Antonov AN-2,53,14,10,4,12,False,3,0,2010,Militar,No encontrado
4771,2010-07-28,"Islamabad,Pakistan",Airblue,Karachi - Islamabad,Airbus A321-231,AP-BJB,152,146,6,152,146,6,0,2010,Comercial,Pakistan
4772,2010-07-28,"Elmendorf AFB,Alaska",Military - US Air Force,Practice maneuvers,McDonnell Douglas C-17A Globemaster III,00-0173,4,0,4,4,0,4,0,2010,Militar,No encontrado
4773,2010-08-01,"Denali National Park,Alaska",All West Freight,Palmer-Wolf - Unalakleet,Fairchild C-123K,N709RR,3,0,3,3,0,3,0,2010,Comercial,United States
4774,2010-08-03,"Igarka,Russia",Katekavia Airline,Karsnoyarsk - Igarka,Antonov An-24 V,RA-46524,15,12,3,12,11,1,0,2010,Comercial,Russia
4775,2010-08-09,"Dillingham,Alaska",GCI Communications Corp.,Lake Nerka - Nushagak River,de Havilland Canada DH-3T Otter,N455A,9,8,1,5,4,1,0,2010,Comercial,United States
4776,2010-08-16,"San Andreas Island,Colombia",AIRES Colombia,Bogota - San Andreas Island,Boeing B-737-73V,HK-4882,131,125,6,2,2,0,0,2010,Comercial,Colombia
4777,2010-08-21,"Kaminshak Bay,Alaska",Branch River Air Service,Swikshak Lagoon - King Salmon,de Havilland Canada DHC-2 Beaver,N9313Z,4,3,1,4,3,1,0,2010,Comercial,United States
4778,2010-08-24,"Bastipur,Nepal",Agni Air,Kathmandu - Lukla,Dornier 228-101,9NAHE,14,11,3,14,11,3,0,2010,Comercial,Nepal
4779,2010-08-24,"Yichun,China",Henan Airlines,Harbin - Yichun,Embraer ERJ-190-100LR,B-3130,96,91,5,44,41,3,0,2010,Comercial,China
4780,2010-08-25,"Bandundu,Congo Democratic Republic",Filair,Kinshasa - Bandundu,Let 410UVP-E,9Q-CCN,20,17,3,19,16,3,0,2010,Comercial,Congo Democratic Republic
4782,2010-09-03,"Dubai,United Arab Emirates",United Parcel Service- UPS,"Dubai - Bonn, Germany",Boeing B747-44AF,N571UP,2,0,2,2,0,2,0,2010,Comercial,United States
4783,2010-09-04,Fox Glacier Airstrip,Sky Dive New Zealand,Fox Glacier Airstrip - Fox Glacier Airstrip,Fletcher FU-24-954,ZK-EUF,9,8,1,9,8,1,0,2010,Comercial,New Zealand
4784,2010-09-13,"Puerto Ordaz,Venezuela",Conviasa Airline,Porlamar - Puerto Ordaz,ATR 42-320,YV-1010,51,47,4,17,14,3,0,2010,Comercial,Venezuela
4787,2010-10-12,"Kabul,Afghanistan",National Air Cargo,Bagram AB - Kabul,Lockheed L-100 Hercules,5X-TUC,8,0,8,8,0,8,0,2010,Comercial,Uganda
4788,2010-10-21,"Bugulumisa,Congo",Tracep,Bukavu - Shabund,Let 410UVP,9Q-CUA,2,0,2,2,0,2,0,2010,Comercial,Congo Democratic Republic
4789,2010-11-04,"Guasimal,Cuba",Aerocaribbean,Santiago de Cuba- Havana,ATR-72-212,CU-T1549,68,61,7,68,61,7,0,2010,Comercial,No encontrado
4790,2010-11-05,"Karachi,Pakistan",JS Air,Karachi - Oil compound in Sindh province,Beechcraft 1900C-1,AP-BJD,21,17,4,21,17,4,0,2010,Comercial,Pakistan
4792,2010-11-28,"Karachi,Pakistan",Sun Way,Karachi - Khartoum,Ilyushin Il-76TD,4L-GNI,8,0,8,8,0,8,4,2010,Comercial,Georgia
4793,2010-12-04,"Moscow,Russia",Dagestan Airlines,"Moscow -Makhachkala, Dagestan",Tupolev Tu-154M,RA-85744,169,160,9,2,2,0,0,2010,Comercial,Russia
4794,2010-12-15,"Palunge Hill,Nepal",Tara Air,Lamidanda - Kathmandu,de Havilland Canada DHC-6 Twin Otter,9N-AFX,22,19,3,22,19,3,0,2010,Comercial,Nepal
4795,2011-01-01,"Surgut,Russia",Kogalmavia,Surgut - Moscow,Tupolev Tu-154B-2,RA-85588,124,116,8,3,3,0,0,2011,Comercial,Russia
4796,2011-01-09,"Orumiyeh,Iran",Iran Air,Tehran - Orumiyeh,Boeing B-727-286,EP-IRP,105,93,12,77,65,12,0,2011,Comercial,Iran
4797,2011-02-08,"Plettenberg Bay,South Africa",Majuba Aviation,Queenstown - Plettenberg Bay,Pilatus PC-12/47,ZS-GAA,9,7,2,9,7,2,0,2011,Comercial,South Africa
4798,2011-02-10,"Cork,Ireland",Manx2,Belfast - Cork,Swearingen SA-227BC Metro III,EC-ITP,12,10,2,6,4,2,0,2011,Comercial,Spain
4799,2011-02-14,"Santa Ana Francisco Morazan,Honduras",Central American Airways,San Pedro Sula - Tegucigalpa,Let L-410 UVPE-20,HR-AUQ,14,12,2,14,12,2,0,2011,Comercial,Honduras
4800,2011-03-21,"Pointe-Noire,Congo",Trans Air Cargo,Brazzaville - Pointe Noire,Antonov 12BP,TN-AGK,9,5,4,9,5,4,14,2011,Comercial,Congo Republic
4801,2011-04-04,"Kinshasa,Congo",United Nations,Kisangani - Kinshasa,Canadair CL-600 CRJ-100ER,4L-GAE,33,29,4,32,28,4,0,2011,Comercial,Georgia
4803,2011-04-21,"Manaus,Brazil",AmazonavesAir Taxi,Manaus - Santarem,Embraer/Piper EMB-810C Seneca,PT-EFS,7,6,1,7,6,1,0,2011,Comercial,Brazil
4804,2011-05-07,"Kaimana,Indonesia",Merpati Nusantara Airlines,Sorong - Kaimana,Xian MA-60,PK-MZK,27,21,6,27,21,6,0,2011,Comercial,Indonesia
4805,2011-05-18,"Prahuaniyeu,Argentina",SOL Lineas Aereas,Neuquen - Comodoro Rivadavia,Saab 340A,LV-CEJ,22,19,3,22,19,3,0,2011,Comercial,Argentina
4806,2011-06-20,"Petrozavodsk,Russia",RusAir Airlines,Moscow - Petrozavodsk,Tupolev Tu-134,RA-65691,52,43,9,47,39,8,0,2011,Comercial,Russia
4807,2011-07-06,"Bagram Air Base,Afghanistan",Silk Way Airlines,"Baku, Azerbaijan - Bagram Air Base, Afghanistan",Ilyushin76TD,4K-AZ55,9,0,9,9,0,9,0,2011,Comercial,Azerbaijan
4808,2011-07-08,"Kisangani,Congo",Hewa Bora Airways,Kinshasa - Kisangani,Boeing B-727-100,9Q-COP,115,108,7,77,72,5,0,2011,Comercial,Congo Democratic Republic
4809,2011-07-11,"Strezhevoy,Russia",Angara Airlines,Tomsk - Surgut,Antonov An-24RV,RA-47302,37,33,4,7,7,0,0,2011,Comercial,Russia
4810,2011-07-13,"Recife,Brazil",NOAR Linhas Aéreas,Recife - Natal,Let L-401UVP-20,PR-NOB,16,14,2,16,14,2,0,2011,Comercial,Brazil
4811,2011-07-26,"Guelmim,Morocco",Military - Royal Moroccan Air Force,Dakhla - Guelmim - Kinitra,Lockheed C-130 Hercule,CNA-OQ,80,71,9,80,71,9,0,2011,Militar,No encontrado
4812,2011-07-28,"Jeju,South Korean",Asiana Airlines,Seoul - Shanghai,Boeing B-747-48EF,HL-7604,2,0,2,2,0,2,0,2011,Comercial,South Korea
4814,2011-08-09,"Omsukchan,Russia",Avis Amur,Magdan - Keperveem,Antonov 12,RA-11125,11,2,9,11,2,9,0,2011,Comercial,Russia
4815,2011-08-20,"Resolute Bay,Nunavut,Canada",First Air,Yellowknife - Resolute Bay,Boeing B-737-210C(A) Combi,C-GNWN,15,11,4,12,8,4,0,2011,Comercial,Canada
4816,2011-08-26,"Mosby,Missouri",LifeNet,Bethany - Mosby,Eurocopter AS350B2,N352LN,4,3,1,4,3,1,0,2011,Comercial,United States
4817,2011-09-02,"Juan Fernandez Island,Chile",Chilean Air Force,Santiago - Juan Fernandez Island,CASA C-212 Aviocar 300DF,966,21,17,4,21,17,4,0,2011,Militar,No encontrado
4818,2011-09-06,"Trinidad,Bolivia",Aerocon,"Santa Cruz - Trinidad, Bolivia",Swearingen SA-227BC Metroliner III,CP-2548,9,7,2,8,6,2,0,2011,Comercial,Bolivia
4819,2011-09-07,"Yaroslavl,Russia",YAK Service,Yaroslavl - Minsk,Yakovlev 42D,RA-42434,45,37,8,44,37,7,0,2011,Comercial,Russia
4820,2011-09-14,"Huambo,Angola",Military - FANA Forca Aerea Nacional Angolana,Huambo - Luanda,Embraer 120ER Brasilia,T-500,36,34,2,30,30,0,0,2011,Militar,No encontrado
4821,2011-09-16,"Reno,Nevada",Private - Aero Trans Corp,Air race,North American P-51D-15-NA Mustang,N79111,1,0,1,1,0,1,10,2011,Comercial,United States
4822,2011-09-22,"Yellowknife,Northwest Territories,Canada",Arctic Sunwest Charters,Thor Lake - Great Slave Lake,De Havilland Canada DHC-6-300 Twin Otter,C-GARW,9,7,2,2,0,2,0,2011,Comercial,Canada
4823,2011-09-25,"Kathmandu,Nepal",Buddha Air,Sightseeing,Beechcraft 1900D,9N-AEK,19,16,3,19,16,3,0,2011,Comercial,Nepal
4824,2011-09-29,"Bohorok,Indonesia",Nusantara Buana Air,Medan - Kutacane,CASA NC-212 Aviocar 200,PK-TLF,18,14,4,18,14,4,0,2011,Comercial,Indonesia
4825,2011-10-13,"Madang,Papua New Guinea",Airline PNG,Lae - Madang,de Havilland Canada DHC-8-102,P2-MCJ,32,28,4,28,26,2,0,2011,Comercial,Papua New Guinea
4826,2011-10-27,"Vancouver,BC,Canada",Northern Thunderbird Air Inc.,Vancouver - Kelowna,Beechcraft 100 King Air,C-GXRX,9,7,2,1,0,1,0,2011,Comercial,Canada
4827,2011-11-10,"Near Kilohana,Molokai,Hawaii",Blue Hawaiian Helicopter,Sightseeing,Eurocopter EC-130 B4,N11QV,5,4,1,5,4,1,0,2011,Comercial,United States
4828,2011-11-11,"Santa Catarina Atoyzingo,Mexico",Fuerza Aerea Mexicana,"Campo Militar Marte - Ciudad de Cuernavaca, Morelos",Aerospatiale AS 332L1 Super Puma,XC-UHM,8,7,1,8,7,1,0,2011,Comercial,Mexico
4829,2011-12-07,"Henderson,Nevada",Sundance Helicopters Inc.,Sightseeing,Aerospatiale AS-350 B2 Ecureuil,N37SH,5,4,1,5,4,1,0,2011,Comercial,United States
4830,2011-12-26,"Green Grove,Florida",Otro,"Jacksonville, FL - Gainsville, FL",Bell 206B,N5016M,3,2,1,3,2,1,0,2011,Comercial,United States
4831,2012-01-30,"Namoya,Congo",TRACEP Congo Aviation,Bukavu - Namoya,Antonov AN-28,9Q-CUN,5,3,3,3,1,2,0,2012,Comercial,Congo Democratic Republic
4832,2012-03-15,"San Juan,Puerto Rico",Jet One Express,San Juan - Saint Croix,Convair CV-340,N153JR,2,0,2,2,0,2,0,2012,Comercial,United States
4834,2012-04-02,"Tyumen,Russia",UTAir,Tyurmen - Surgut,ATR 72-201,VP-BYZ,43,39,4,33,29,4,0,2012,Comercial,United Kingdom
4835,2012-04-20,"Islamabad,Pakistan",Bhoja Airlines,Karachi - Islamabad,Boeing 737-236,AP-BKC,127,121,6,127,121,6,0,2012,Comercial,Pakistan
4836,2012-04-30,"Sabanagrande,Colombia",Military -Fuerza Aerea Colombiana,Barranquilla - Caucasia,Bell 212,FAC 4020,13,11,2,13,11,2,0,2012,Militar,No encontrado
4837,2012-05-09,"Cidahu,Indonesia",Sukhoi,Demonstration flight,Sukhoi Superjet 100-95,RA-97004,45,39,6,45,39,6,0,2012,Comercial,Russia
4838,2012-05-14,"Jomsom,Nepal",Agni Air,Pokhara - Jomsom,Dornier 228-212,9N-AIG,21,18,3,15,13,2,0,2012,Comercial,Nepal
4839,2012-06-02,"Accra,Ghana",Allied Air,"Lagos, Nigerai - Accra, Ghana",Boeing B-727-200,5N-BJN,4,0,4,0,0,4,12,2012,Comercial,Nigeria
4840,2012-06-03,"Lagos,Nigeria",Dana Air,Abuja - Lagos,McDonnell Douglas MD-83,5N-RAM,153,146,7,153,146,7,10,2012,Comercial,Nigeria
4841,2012-06-06,"Hualla Hualla,Mount Mamarosa,Peru",HeliCusco,Mazuco - Cusco,Sikorsly S-58ET,OB-1840-P,14,12,2,14,12,2,0,2012,Comercial,No encontrado
4842,2012-06-11,"Serov,Russia",Illegal flight,Desconocido,Antonov An-2R,RA-40312,13,12,1,13,12,1,0,2012,Comercial,Russia
4843,2012-06-21,"Jakarta,Indonesia",Military - Indonesian Air Force,Training flight,Fokker F-27 Friendship 400M,A-2708,7,0,7,7,0,7,4,2012,Militar,No encontrado
4844,2012-08-18,"Masbate Island,Philippines",Aviatour's Fly'n Inc.,Cebu-Naga,PA-34-200 Seneca I,RP-C4431,4,2,2,3,2,1,0,2012,Comercial,Philippines
4845,2012-08-19,"Talodi,Sudan",Alfa Airlines,Khartoum - Talodi,Antonov An-26-100,ST-ARL,32,26,6,32,26,6,0,2012,Comercial,No encontrado
4846,2012-09-12,"Palana,Russia",Petropavlovsk-Kamchatsky Air Enteprise,Petropavlovsk-Kamchatsky - Palana,Antonov An-28,RA-28715,14,12,2,10,8,2,0,2012,Comercial,Russia
4847,2012-09-28,"Kathmandu,Nepal",Sita Air,Desconocido,Dornier 228-202,9N-AHA,19,16,3,19,16,3,0,2012,Comercial,Nepal
4848,2012-10-07,"Omdurman,Sudan",Military - Sudanese Air Force,Desconocido,Antonov An-12BP,ST-ASA,22,16,6,15,False,0,0,2012,Militar,No encontrado
4849,2012-10-07,Antigua,Fly Montserrat,Antigua - Montserrat,Britten-Norman BN-2A-26 Islander,VP-MO,4,3,1,3,2,1,0,2012,Comercial,United Kingdom
4850,2012-11-21,"San'a,Yemen",Military - Yemen Air Force,Training,Antonov An-26,420,10,0,10,10,0,10,0,2012,Militar,No encontrado
4851,2012-11-30,"Brazzaville,Congo",Aero Service,Pointe Noire - Brazzaville,Ilysushin Il-76T,EK-76300,7,0,7,7,0,7,25,2012,Comercial,Armenia
4852,2012-12-05,"Ladysmith,South Africa",Military - South African Air Force,Pretoria - Mthatha Airport,Douglas C47-TP,6840,11,5,6,11,5,6,0,2012,Militar,No encontrado
4853,2012-12-09,"Iturbide,Mexico",Starwood Management LLC,"Monterey, Mexico - Toluca, Mexico",Learjet 25,N345MC,7,5,2,7,5,2,0,2012,Comercial,United States
4854,2012-12-25,"Shymkent,Kazakhstan",Military - Kazakhstan Border Guards,Astana - Shymkent,Antonov AN-72-100D,UN-72859,27,20,7,27,20,7,0,2012,Militar,No encontrado
4855,2012-12-25,"Heho,Myanmar",Air Bagan,Mandalay - Heho,Fokker 100,XY-AGC,71,65,6,1,0,1,1,2012,Comercial,Myanmar or Burma
4856,2012-12-29,"Moscow,Russia",Red Wings Airlines,"Pardubice, Czech Republic - Moscow, Russia",Tupolev TU-204-100V,RA-64047,8,0,8,5,0,5,0,2012,Comercial,Russia
4857,2013-01-02,"Clear Lake,Iowa",Med-Trans Corporaion,Mercy Hospital - Palo Alto Couonty Hospital,Bell 407,N445MT,3,2,1,3,2,1,0,2013,Comercial,United States
4858,2013-01-04,"Los Roques,Venezuela",Transaereo 5074,Los Roques - Caracas,Britten Norman BN-2A-27 Islander,YV-2615,6,5,1,6,5,1,0,2013,Comercial,Venezuela
4859,2013-01-29,"Kyzyltu,Kazakhstan",SCAT Air,"Kokshetau - Almaty, Kazakhstan",Canadair CRJ-200ER,UP-CJ006,21,16,5,21,16,5,0,2013,Comercial,No encontrado
4860,2013-02-13,"Donetsk,Ukraine",South Airlines,Odessa - Donetsk,Antonov AN-24RV,UR-WRA,45,41,4,5,5,0,0,2013,Comercial,Ukraine
4861,2013-03-04,"Goma,Congo",Compagnie Africaine d' Aviation (CAA),Lodja - Goma,Fokker 50,9Q-CBD,10,4,6,7,1,6,0,2013,Comercial,Congo Democratic Republic
4862,2013-03-08,"Dillingham,Alaska",Ace Air Cargo,King Salmon - Dillingham,Beechcraft 1900C,N116AX,2,0,2,2,0,2,0,2013,Comercial,United States
4863,2013-04-13,"Denpasar,Indonesia",Lion Air,Bandung - Denpasar,Boeing B-737-8GP,PK-LKS,108,101,7,0,0,0,0,2013,Comercial,Indonesia
4864,2013-04-29,"Bagram Air Base,Afghanistan",National Air Cargo,Bagram - Dubai Al Maktoum,Boeing B-747-428BCF,N949CA,7,0,7,7,0,7,0,2013,Comercial,United States
4865,2013-05-31,"Moosonee,Ontario",Ornge Air Ambulance,Moosonee- Attawapiskat,Sikorsky S-76,Sin Dato,4,2,2,4,2,2,0,2013,Comercial,No encontrado
4866,2013-06-25,"Gaurikund,near Kedarnath,Uttarakhand State,India.",Indian Air Force,From Gauchar airstrip,MI 172 V5 helicopter,Sin Dato,20,15,5,20,15,5,0,2013,Militar,No encontrado
4867,2013-07-06,"San Francisco,California",Asiana Airlines,Shanghai - Seoul - San Francisco,Boeing B-777-28EER,HL7742,307,291,16,3,3,0,0,2013,Comercial,South Korea
4868,2013-07-07,"Soldotna,Alaksa",Rediske Air,Soldotna - Bear Lodge,de Havilland Canada DHC-3T,N93PC,10,9,1,10,9,1,0,2013,Comercial,United States
4869,2013-08-09,"Mogadishu,Somalia",Military - Ethiopian Air Force,Dire Dawa - Mogadishu,Antonov An-12,Sin Dato,6,0,6,4,0,4,0,2013,Militar,No encontrado
4870,2013-08-14,"Birmingham,Alabama",United Parcel Service,Louisville - Birmingham,Airbus A300F-622R,N155UP,2,0,2,2,0,2,0,2013,Comercial,United States
4871,2013-10-03,"Lagos,Nigeria",Associated Aviation,Lagos - Akure,Embraer 120RT Brasilia,5N-BJY,20,13,7,16,11,5,0,2013,Comercial,Nigeria
4872,2013-10-10,"Kudat,Malaysia",MASwings,Kota - Kudat,de Havilland Canada DHC-6 Twin Otter 310,9M-MDM,16,14,2,2,1,1,0,2013,Comercial,Malaysia
4873,2013-10-16,"Pakse,Laos",Lao Airlines,Vientiane - Pakse,ATR-72-50,RDPL-34233,49,44,5,49,44,5,0,2013,Comercial,Laos
4874,2013-11-03,"Riberalta,Bolivia",Aerocon,"Trinidad, Bolivia - Riberalta, Bolivia",Swearingen SA227-AC Metro III,CP-275,18,16,2,8,8,0,0,2013,Comercial,Bolivia
4875,2013-11-09,"Pujungan,Malinau district,Borneo",Military - Indonesian Army,Tarakan - Malinau,Mil- Mi-17B-5,Sin Dato,21,13,8,13,7,6,0,2013,Militar,No encontrado
4876,2013-11-10,"Red Lake,Ontario,Canada",Bearskin Airlines,Sioux Lookout - Red Lake,Swearingen SA227-AC Metro II,C-FFZN,7,5,2,5,3,2,0,2013,Comercial,Canada
4877,2013-11-17,"Kazan,Russia",Tararstan Airlilnes,Moscow - Kastan,Boeing 737-53A,VQ-BBN,50,44,6,50,44,6,0,2013,Comercial,United Kingdom
4878,2013-11-29,Glasgow Scotland,Bond Air Services Ltd.,Desconocido,Eurocopter EC135 T2,G-SPAO,3,2,1,3,2,1,5,2013,Comercial,United Kingdom
4879,2013-11-29,"Bwabwata National Park,Nambia",Mozambique Airline,"Maputo, Mozambique - Luanda, Angola",Embraer ERJ-190AR,C9-EMC,33,27,6,33,27,6,0,2013,Comercial,Mozambique
4880,2013-12-05,"Cachimbo,Brazil",Heringer Taxi Aero,Pukanu - Novo Progresso,Britten Norman BN-2A-3 Islander,PT-WMY,5,3,2,5,3,2,0,2013,Comercial,Brazil
4881,2013-12-26,"Irkutsk,Russia",IrAvia,Novosibirsk - Ikustsk,Antonov 12,12162,9,3,6,9,3,6,0,2013,Comercial,No encontrado
4882,2014-01-20,Petreasa Romania,Scoala Superioara de Aviatie Civla,Bucharest - Oradea,Britten Norman BN-2A-27 Islander,YR-BNP,7,5,2,2,1,1,0,2014,Comercial,Romania
4883,2014-02-11,"Ain Kercha,Algeria",Military - Algerian Air Force,Tamanarasset - Constatine,Lockheed C-130H-30 Hercules,7T-WHM,77,73,4,76,72,4,0,2014,Militar,Algeria
4884,2014-02-16,"Sandhikhark,Nepal",Nepal Airlines,Kathmandu - Pokhara - Jumla,de Havilland Canada DHC-6 Twin Otter 300,9N-ABB,18,15,3,18,15,3,0,2014,Comercial,Nepal
4885,2014-02-21,"Grombalia,Tunisia",Libyan Air Cargo,Tripoli - Tunis,Antonov 26,5A-DOW,11,6,5,11,6,5,0,2014,Comercial,Libya
4886,2014-03-08,South Indian Ocean,Malaysia Airlines,Kuala Lumpur - Beijing,Boeing 777-200,9M-MRO,239,227,12,239,227,12,0,2014,Comercial,Malaysia
4887,2014-03-18,"Seattle,Washington",Helicopters Inc / KOMO TV,News reporting,Urocopter AS350 B2,N250FB,2,1,1,2,1,1,0,2014,Comercial,United States
4888,2014-04-19,"Ramos Arizpe,Mexico",Lineas Aereas Comerciales,Cozumel - Ramos Arizpe,British Aerospace BAe 125-700A Hawker,XA-UKR,8,6,2,8,6,2,0,2014,Comercial,Mexico
4889,2014-04-20,"Jamijarvi,Finland",Suomen Urheiluilmailijat,Skydiving,Aerocomp Comp Air 8,OH-XDZ,8,7,1,8,7,1,0,2014,Comercial,Finland
4890,2014-05-08,"San Vicente del Caguan,Colombia",Alisansa Colombia,Villavicencio - Florencia,Douglas DC-3C,HK-4700,6,0,6,6,0,6,0,2014,Comercial,Colombia
